Original order,Name,Description,NumberOfCheckboxes,NumberAlreadyCompleted,SectionID,GameID,ListOrder,LongDescription,Hidden
299,Pineapple Milk,Pineapple,1,0,90,4,2,,
300,Pumpkin Milk,Pumpkin,1,0,90,4,2,,
301,Rich Milk,Tofu,1,0,90,4,2,,
302,Sakura Milk,Sakura,1,0,90,4,2,,
303,Spicy Milk,Magma Bloom,1,0,90,4,2,,
304,Starry Milk,Starfruit,1,0,90,4,2,,
305,Strawberry Milk,Strawberry,1,0,90,4,2,,
306,Veggie Milk,Spinip,1,0,90,4,2,,
307,Wheat Milk,Flour,1,0,90,4,2,,
308,Cotton Cloud,anything else,1,1,91,4,1,,
309,Cheese Cloud,Cheese,1,1,91,4,2,,
310,Fall Cloud,Pumpkin,1,1,91,4,2,,
311,Fruity Cloud #1 (Apple),Apple,1,1,91,4,2,,
312,Fruity Cloud #2 (Banana),Banana,1,1,91,4,2,,
313,Fruity Cloud #3 (Starfruit),Starfruit,1,1,91,4,2,,
314,Pink Cloud #1 (Strawberry),Strawberry,1,1,91,4,2,,
315,Pink Cloud #2 (Sakura),Sakura,1,1,91,4,2,,
316,Spiced Cloud #1 (Magma Bloom),Magma Bloom,1,1,91,4,2,,
317,Spiced Cloud #2 (Cinna Bloom),Cinna Bloom,1,1,91,4,2,,
318,Sweet Cloud #1 (Swampmallow),Swampmallow,1,1,91,4,2,,
319,Sweet Cloud #2 (Sugarkelp),Sugarkelp,1,1,91,4,2,,
320,Toasted Marshmallow Cloud,Swampmallow + Toasted Almond,1,1,91,4,2,,
321,Tropical Cloud,Pineapple,1,1,91,4,2,,
322,Apple Mochi,Apple,1,0,92,4,1,,
323,Banana Mochi,Banana,1,0,92,4,1,,
324,Cheesy Mochi,Moon Cheese,1,0,92,4,1,,
325,Chocolate Mochi,Chocolate Coin,1,0,92,4,1,,
326,Cinnamon Mochi,Cinna Bloom,1,0,92,4,1,,
327,Coffee Mochi,Candlenut,1,0,92,4,1,,
328,Confetti Mochi,Rainbow Sprinkles,1,0,92,4,1,,
329,Creamy Mochi,Coral Milk,1,0,92,4,1,,
330,Egg Mochi,Egg,1,0,92,4,1,,
331,Frosty Mochi,Snowcicle,1,0,92,4,1,,
332,Magical Mochi,Glow Berry,1,0,92,4,1,,
333,Nutty Mochi,Toasted Almond,1,0,92,4,1,,
334,Pineapple Mochi,Pineapple,1,0,92,4,1,,
335,Pumpkin Mochi,Pumpkin,1,0,92,4,1,,
336,Rich Mochi,Tofu,1,0,92,4,1,,
337,Sakura Mochi,Sakura,1,0,92,4,1,,
338,Spicy Mochi,Magma Bloom,1,0,92,4,1,,
339,Starry Mochi,Starfruit,1,0,92,4,1,,
340,Strawberry Mochi,Strawberry,1,0,92,4,1,,
341,Sweet Mochi,Candy Cloud,1,0,92,4,1,,
342,Veggie Mochi,Spinip,1,0,92,4,1,,
343,Wheat Mochi,Flour,1,0,92,4,1,,
344,Apple Onigiri,Apple,1,0,93,4,1,,
345,Banana Onigiri,Banana,1,0,93,4,1,,
346,Cheesy Onigiri,Moon Cheese,1,0,93,4,1,,
347,Chocolate Onigiri,Chocolate Coin,1,0,93,4,1,,
348,Cinnamon Onigiri,Cinna Bloom,1,0,93,4,1,,
349,Coffee Onigiri,Candlenut,1,0,93,4,1,,
350,Confetti Onigiri,Rainbow Sprinkles,1,0,93,4,1,,
351,Egg Onigiri,Egg,1,0,93,4,1,,
352,Magical Onigiri,Glowberry,1,0,93,4,1,,
353,Nutty Onigiri,Toasted Almond,1,0,93,4,1,,
354,Pineapple Onigiri,Pineapple,1,0,93,4,1,,
355,Pumpkin Onigiri,Pumpkin,1,0,93,4,1,,
356,Rich Onigiri,Tofu,1,0,93,4,1,,
357,Sakura Onigiri,Sakura,1,0,93,4,1,,
358,Spicy Onigiri,Magma Bloom,1,0,93,4,1,,
359,Starry Onigiri,Starfruit,1,0,93,4,1,,
360,Strawberry Onigiri,Strawberry,1,0,93,4,1,,
361,Sweet Onigiri,Candy Cloud,1,0,93,4,1,,
362,Veggie Onigiri,Spinip,1,0,93,4,1,,
363,Frosty Snow Ice,Snowcicle,1,0,94,4,1,,
364,Apple Snow Ice,Apple,1,0,94,4,2,,
365,Banana Snow Ice,Banana,1,0,94,4,2,,
366,Chocolate Snow Ice,Chocolate,1,0,94,4,2,,
367,Cinnamon Snow Ice,Cinna Bloom,1,0,94,4,2,,
368,Coffee Snow Ice,Candlenut,1,0,94,4,2,,
369,Confetti Snow Ice,Rainbow Sprinkles,1,0,94,4,2,,
370,Magical Snow Ice,Glow Berry,1,0,94,4,2,,
371,Nutty Snow Ice,Toasted Almond,1,0,94,4,2,,
372,Pineapple Snow Ice,Pineapple,1,0,94,4,2,,
373,Pumpkin Snow Ice,Pumpkin,1,0,94,4,2,,
374,Rich Snow Ice,Tofu,1,0,94,4,2,,
375,Sakura Snow Ice,Sakura,1,0,94,4,2,,
376,Spicy Snow Ice,Magma Bloom,1,0,94,4,2,,
377,Starry Snow Ice,Starfruit,1,0,94,4,2,,
378,Strawberry Snow Ice,Strawberry,1,0,94,4,2,,
379,Sweet Snow Ice,Candy Cloud,1,0,94,4,2,,
380,Deep Diving Potion,Sugarkelp,1,1,95,4,1,,
381,Mundane Potion,Banana,1,1,95,4,1,,
382,Mundane Potion,Strawberry,1,1,95,4,1,,
383,Speedy Walking,Tofu,1,1,95,4,1,,
384,Stamina Potion,Apple,1,1,95,4,1,,
385,Swamp Swimming Speed,Swampmellow,1,1,95,4,1,,
386,Thermal Potion (balloon lasts longer),Magma Bloom,1,1,95,4,1,,
387,Seaside Resort - Grassy Hill Hustle,On the hill west of Visitor Cabin #5,3,3,96,4,1,,
388,Seaside Resort - Moon Island Marathon,Moon Island,3,3,96,4,1,,
389,Seaside Resort - Resort Roundabout,Near Visitor Cabin #4,3,3,96,4,1,,
390,Seaside Resort - Sandbar Dart,South of the Resort Gate,3,3,96,4,1,,
391,Seaside Resort - Seashore Sprint,Southern Beach,3,3,96,4,1,,
392,Seaside Resort - Small Island Shuffle,Hopscotch Islands,3,3,96,4,1,,
393,Seaside Resort - Visitor Island Chase,Cozy Islands,3,3,96,4,1,,
394,Spooky Swamp - Ghost Tour Gallop,North edge of the Ghost Tour Ride,3,3,96,4,2,,
395,Spooky Swamp - Hedge Maze Havoc,Eastern side of the Hedge Maze,3,3,96,4,2,,
396,Spooky Swamp - Lily Pad Leap,Northwest of Lilypad Lagoon at the top of the waterfall,3,3,96,4,2,,
397,Spooky Swamp - Preserve Path,North of the Nature Preserve,3,3,96,4,2,,
398,Spooky Swamp - Spooky Swamp Hop,Northwest of the Witch's Hut at the top of the waterfall,3,3,96,4,2,,
399,Spooky Swamp - Swamp Plaza Scamper,Graveyard,3,3,96,4,2,,
400,Spooky Swamp - Waterfall Falls,"East of Ghost Tour Ride, at the top of the waterfall",3,3,96,4,2,,
401,Rainbow Reef - Coastal Trench Traverse,"North of the Comedy Club, East of the Kelp Maze",3,3,96,4,3,,
402,Rainbow Reef - Comedy Club Circuit,Near the Comedy Club,3,3,96,4,3,,
403,Rainbow Reef - Kelp Maze Crawl,Kelp Maze,3,3,96,4,3,,
404,Rainbow Reef - Reef Arch Ridge,West of Cozy Islands,3,3,96,4,3,,
405,Rainbow Reef - Sunken Ship Swim,North of the Sunken Ship,3,3,96,4,3,,
406,Rainbow Reef - Underpass Paddle,South of the Comedy Club,3,3,96,4,3,,
407,Gemstone Mountain - Cactus Garden Chase,West side of the Cactus Garden,3,3,96,4,4,,
408,Gemstone Mountain - Corral Stampede,Northwest of Rockadoodler Roundup minigame,3,3,96,4,4,,
409,Gemstone Mountain - Donut Pond Splashdown,Donut Pond,3,3,96,4,4,,
410,Gemstone Mountain - Down Mountain Descent,Northwest of Icy Peak Entrance,3,3,96,4,4,,
411,Gemstone Mountain - Gemstone Bridge Bolt,Hill in the Oasis,3,3,96,4,4,,
412,Gemstone Mountain - Island Cliff Shimmy,Between Gemstone Mountain and Dune Lagoon,3,3,96,4,4,,
413,Gemstone Mountain - Mountainside Rise,North of Visitor Cabin #4,3,3,96,4,4,,
414,Gemstone Mountain - Oasis Race,Southeast of side of the Oasis,3,3,96,4,4,,
415,Gemstone Mountain - Small Hill Scramble,West of Rockadoodler Corral,3,3,96,4,4,,
416,Gemstone Mountain - Tidepool Traverse,Eastern side of Dune Lagoon,3,3,96,4,4,,
417,Mount Hothead - Caldera Plunge,Southwest side of Caldera,3,1,96,4,5,,
418,Mount Hothead - Hot Spring Hustle,South of Hot Springs,3,3,96,4,5,,
419,Mount Hothead - Hothead Hot Foot,Between Hot Springs and Red Hot Rampage,3,3,96,4,5,,
420,Mount Hothead - Lava Rock Drop,Near the Pizza Oven,3,3,96,4,5,,
421,Mount Hothead - Mountainside Slide,West of Red Hot Ruins,3,3,96,4,5,,
422,Mount Hothead - Ruins Reach,Above Visitor Cabin #4,3,3,96,4,5,,
423,Merry Meadow - Beanstalk Blastoff,Southeast side of Merry Meadows Fields,3,3,96,4,7,,
424,Merry Meadow - Cascade Caper,Near Electric Introductions Puzzle Room door,3,3,96,4,7,,
425,Merry Meadow - Garden Go Around,North side of Merry Meadows Plaza,3,3,96,4,7,,
426,Merry Meadow - Lumber Leaping,Northwest side of Merry Meadows Overlook,3,3,96,4,7,,
427,Merry Meadow - Meadows Marathon,Near Visitor Cabin #1,3,3,96,4,7,,
428,Merry Meadow - Ridge Rumble,East of Merry Meadows Temple,3,3,96,4,7,,
429,Cloud Island - Circle Time Soar,Near Outer Cloud Cabins,3,3,96,4,8,,
430,Cloud Island - Cloud Cabin Cruise,South of Visitor Cabin #1,3,3,96,4,8,,
431,Cloud Island - Jet Stream Glide,Southeast of Fwishing Well,3,3,96,4,8,,
432,Cloud Island - Moonlight Slide,Southwest of Cloud Island Critter Corral,3,3,96,4,8,,
433,Cloud Island - Small Cloud Bop,West side of Cloud Island Ponds,3,3,96,4,8,,
434,Cloud Island - Water Wings Fly,Northwest side of Cloud Island Ponds,3,3,96,4,8,,
435,City Town - Around and About,On rooftop on the west side of the Dumpster Alleyway,3,0,96,4,9,,
436,City Town - Ascent Conditioning,West of City Rooftop,3,0,96,4,9,,
437,City Town - City Swimming,Northwestern side of City Center Plaza,3,0,96,4,9,,
438,City Town - Road Running,Left of Rainbow Tower,3,0,96,4,9,,
439,City Town - Shoreline Shot,Southeast of Town,3,0,96,4,9,,
440,City Town - Sky Scraping,In an alley on the western side of Town,3,0,96,4,9,,
441,Seaside Resort - Beginner's Bridge, ,1,1,97,4,1,,
442,Seaside Resort - Button Bouncearound, ,1,1,97,4,1,,
443,Seaside Resort - Crystal Conundrum, ,1,1,97,4,1,,
444,Seaside Resort - Flipflop Flight, ,1,1,97,4,1,,
445,Seaside Resort - Platform Passoff,Requires Bog Star Fragment,1,1,97,4,1,,
446,Spooky Swamp - Bottomless Bouldering, ,1,1,97,4,2,,
447,Spooky Swamp - Crumble Rumble,Requires Bog Star Fragment,1,1,97,4,2,,
448,Spooky Swamp - Hidden Hearts, ,1,1,97,4,2,,
449,Spooky Swamp - Thermal Throwdown,Requires Bog Star Fragment,1,1,97,4,2,,
450,Spooky Swamp - Treasure Trove, ,1,1,97,4,2,,
451,Spooky Swamp - Tricky Triangulation,Requires Bog Star Fragment,1,1,97,4,2,,
452,Rainbow Reef - Counters Cove,Requires Gemstone Mountain Star Fragment,1,1,97,4,3,,
453,Rainbow Reef - Lofty Logistics,Requires Mount Hothead Star Fragment,1,1,97,4,3,,
454,Rainbow Reef - Maze Craze,Requires Bog Star Fragment,1,1,97,4,3,,
455,Rainbow Reef - Sunken Solutions, ,1,1,97,4,3,,
456,Rainbow Reef - Telltale Totems,Requires Rainbow Reef Star Fragment,1,1,97,4,3,,
457,Gemstone Mountain - Critical Climb,Requires Mount Hothead Star Fragment,1,1,97,4,4,,
458,Gemstone Mountain - Gripping Gearworks,Requires Rainbow Reef Star Fragment,1,1,97,4,4,,
459,Gemstone Mountain - Lilypad Lockup,Requires Gemstone Mountain Star Fragment,1,1,97,4,4,,
460,Gemstone Mountain - Lost Launchers,Requires Rainbow Reef Star Fragment,1,1,97,4,4,,
461,Gemstone Mountain - Rotary Runaround,,1,1,97,4,4,,
462,Gemstone Mountain - Totem Tower,Requires Rainbow Reef Star Fragment,1,1,97,4,4,,
463,Gemstone Mountain - Triple Trouble,,1,1,97,4,4,,
464,Gemstone Mountain - Whirly Whimsy,Requires Rainbow Reef Star Fragment,1,1,97,4,4,,
465,Merry Meadow - Electric Introductions,Requires Rainbow Reef Star Fragment,1,1,97,4,7,,
466,Merry Meadow - Flooded Fulcrum,,1,1,97,4,7,,
467,Merry Meadow - Lightning Lockout,,1,1,97,4,7,,
468,Merry Meadow - Lilypad Pathing,,1,1,97,4,7,,
469,Merry Meadow - Zealous Zap-up,,1,1,97,4,7,,
470,Cloud Island - Cloudy Construction,,1,1,97,4,8,,
471,Cloud Island - Cumulus Comeabout,,1,1,97,4,8,,
472,Cloud Island - Nimble Nebula,,1,1,97,4,8,,
473,Cloud Island - Nimbus Navigation,,1,1,97,4,8,,
474,Cloud Island - Stratus Shuffle,,1,1,97,4,8,,
475,City Town - Aqueduct Alignment,Requires City Key,1,0,97,4,9,,
476,City Town - Big Town Buttons,Requires City Key,1,0,97,4,9,,
477,City Town - Bubbling Bridges,Requires City Key,1,0,97,4,9,,
478,City Town - City Circuit,Requires City Key,1,0,97,4,9,,
479,City Town - Clever Crisscrossing,Requires City Key,1,0,97,4,9,,
480,City Town - Downtown Delve,Requires City Key,1,0,97,4,9,,
481,City Town - Flushed Flipboard,Requires City Key,1,0,97,4,9,,
482,City Town - H2O Hideaway,Requires City Key,1,0,97,4,9,,
483,City Town - Industrious Interlocking,Requires City Key,1,0,97,4,9,,
484,City Town - Loch Lockout,Requires City Key,1,0,97,4,9,,
485,City Town - Pointed Paths,Requires City Key,1,0,97,4,9,,
486,City Town - Sewer Solutions,Requires City Key,1,0,97,4,9,,
487,City Town - Underground Introductions,Requires City Key,1,0,97,4,9,,
488,Seaside Resort - Blue Berryfly,RARITY: Common /// TIME: All /// LOCATION: Near Resort Gate,1,1,98,4,1,,
489,Seaside Resort - Castle Crab,"RARITY: Common /// TIME: Morning, Day, Evening /// LOCATION: Beaches",1,1,98,4,1,,
490,Seaside Resort - Dragondarter,"RARITY: Uncommon /// TIME: Morning, Day /// LOCATION: Upper ponds",1,1,98,4,1,,
491,Seaside Resort - Dunebug,"RARITY: Common /// TIME: Day, Evening, Night /// LOCATION: Hopscotch Islands, Moon Island",1,1,98,4,1,,
492,Seaside Resort - Honey Bandit,"RARITY: Common /// TIME: Morning, Day, Evening /// LOCATION: Cozy Islands",1,1,98,4,1,,
493,Seaside Resort - Scruffy Shortleg,"RARITY: Common /// TIME: Evening, Night /// LOCATION: Puzzle Rooms",1,1,98,4,1,,
494,Seaside Resort - Sunslime,"RARITY: Common /// TIME: Morning, Evening, Night /// LOCATION: Beaches",1,1,98,4,1,,
495,Spooky Swamp - Bush Friend,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Hedge Maze",1,1,98,4,2,,
496,Spooky Swamp - Grassy Glowbuddy,RARITY: Common /// TIME: All /// LOCATION: Near Ghost Tour Ride,1,1,98,4,2,,
497,Spooky Swamp - Lily Frog,"RARITY: Common /// TIME: Day, Evening, Night /// LOCATION: Near Lilypad Lagoon",1,1,98,4,2,,
498,Spooky Swamp - Orchid Glowbuddy,RARITY: Common /// TIME: All /// LOCATION: Near Ghost Tour Ride,1,1,98,4,2,,
499,Spooky Swamp - Phantom Flutterby,"RARITY: Common /// TIME: Evening, Night /// LOCATION: Near Graveyard",1,1,98,4,2,,
500,Spooky Swamp - Pumpkin Spiceler,RARITY: Common /// TIME: All /// LOCATION: Near Pumpkin Patch,1,1,98,4,2,,
501,Spooky Swamp - Swampy Snapper,"RARITY: Common /// TIME: Morning, Evening, Night /// LOCATION: Beaches",1,1,98,4,2,,
502,Rainbow Reef - Barnabeetle,RARITY: Common /// TIME: All /// LOCATION: Between Mount Hothead and Moon Island,1,1,98,4,3,,
503,Rainbow Reef - Crustocean,RARITY: Common /// TIME: All /// LOCATION: Between Cozy Islands bridge and Comedy Club,1,1,98,4,3,,
504,Rainbow Reef - Dreamshell Drifter,"RARITY: Uncommon /// TIME: Day, Evening, Night /// LOCATION: Above the Kelp Maze",1,1,98,4,3,,
505,Rainbow Reef - Inky Ballooper,"RARITY: Rare /// TIME: Evening, Night /// LOCATION: Sunken Ship",1,1,98,4,3,,
506,Rainbow Reef - Rainbow Ribbiter,"RARITY: Rare /// TIME: Night /// LOCATION: The Hole, The Lowest Point",1,1,98,4,3,,
507,Rainbow Reef - Sapphire Seapony,RARITY: Common /// TIME: All /// LOCATION: Near Comedy Club,1,1,98,4,3,,
508,Rainbow Reef - Slugnautica,"RARITY: Common /// TIME: Morning, Night /// LOCATION: Trench",1,1,98,4,3,,
509,Rainbow Reef - Wollypog,"RARITY: Common /// TIME: Day, Evening /// LOCATION: Kelp Maze",1,1,98,4,3,,
510,Gemstone Mountain - Acactnid,"RARITY: Common /// TIME: Day, Evening /// LOCATION: Near Gemstone Town, Near Beaches",1,1,98,4,4,,
511,Gemstone Mountain - Frondhawk,RARITY: Common /// TIME: All /// LOCATION: Near Oasis,1,1,98,4,4,,
512,Gemstone Mountain - Rockadoodler,"RARITY: Common /// TIME: Morning, Day /// LOCATION: Near Gemstone Town",1,1,98,4,4,,
513,Gemstone Mountain - Rosy Duster,RARITY: Common /// TIME: All /// LOCATION: High Desert,1,1,98,4,4,,
514,Gemstone Mountain - Scarlet Scuttler,"RARITY: Common /// TIME: Day, Evening /// LOCATION: Near Eastern Beaches",1,1,98,4,4,,
515,Gemstone Mountain - Soaking Slugler,RARITY: Rare /// TIME: During Rain /// LOCATION: Near Gemstone Town,1,1,98,4,4,,
516,Gemstone Mountain - Stony Slugler,RARITY: Common /// TIME: All /// LOCATION: Crystal Caves,1,1,98,4,4,,
517,Gemstone Mountain - Sunset Scooter,"RARITY: Common /// TIME: Day, Evening /// LOCATION: Near Southern Beaches",1,1,98,4,4,,
518,Gemstone Mountain - Tumblebug,"RARITY: Common /// TIME: Morning, Day, Evening /// LOCATION: Near Eastern Puzzle Room",1,1,98,4,4,,
519,Gemstone Mountain - Twinklebug,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Crystal Caves",1,1,98,4,4,,
520,Mount Hothead - Eruptoad,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Caldera",1,1,98,4,5,,
521,Mount Hothead - Fumefly,RARITY: Common /// TIME: All /// LOCATION: Near Lava Rock,1,1,98,4,5,,
522,Mount Hothead - Geyser Grub,RARITY: Common /// TIME: All /// LOCATION: Between Mount Hothead and Dock,1,1,98,4,5,,
523,Mount Hothead - Grubble,RARITY: Common /// TIME: All /// LOCATION: Hot Springs,1,1,98,4,5,,
524,Mount Hothead - Lady Bean,"RARITY: Common /// TIME: Evening, Nightl /// LOCATION: Ruins Temple",1,1,98,4,5,,
525,Mount Hothead - Magmiter,RARITY: Rare /// TIME: All /// LOCATION: Lava Caves,1,1,98,4,5,,
526,Mount Hothead - Stampeedle,RARITY: Common /// TIME: All /// LOCATION: Lava Caves,1,1,98,4,5,,
527,Mount Hothead - Tigersnoot,"RARITY: Common /// TIME: Morning, Day, Evening /// LOCATION: Mount Hothead, Red Hot Ruins Entrance",1,1,98,4,5,,
528,Merry Meadow - Blossom Bounder,"RARITY: Common /// TIME: Day, Evening, Night /// LOCATION: Near Merry Meadows Plaza, Merry Meadows Overlook",1,1,98,4,7,,
529,Merry Meadow - Catercreeper,"RARITY: Common /// TIME: All /// LOCATION: Merry Meadows Overlook, Merry Meadows Temple, Merry Meadows Critter Corral",1,1,98,4,7,,
530,Merry Meadow - Flowerfly,"RARITY: Uncommon /// TIME: Day, Evening /// LOCATION: Merry Meadows Overlook, Merry Meadows Temple, Merry Meadows Critter Corral",1,1,98,4,7,,
531,Merry Meadow - Hearthling,RARITY: Rare /// TIME: During Steam /// LOCATION: Merry Meadows Fields,1,1,98,4,7,,
532,Merry Meadow - Mossling,RARITY: Common /// TIME: All /// LOCATION: Merry Meadows Fields,1,1,98,4,7,,
533,Icy Peak - Blubby,RARITY: Uncommon /// TIME: All /// LOCATION: West Cavern at the bottom of Icy Peak,1,0,98,4,6,,
534,Icy Peak - Woolox,RARITY: Rare /// TIME: Evening /// LOCATION: Outer Cliffs,1,1,98,4,6,,
535,Cloud Island - Clouddragon,"RARITY: Common /// TIME: All /// LOCATION: Side Islands, Near Cloud Island Plaza",1,1,98,4,8,,
536,Cloud Island - Stardrake,"RARITY: Rare /// TIME: During Starfall /// LOCATION: Side Islands, Near Cloud Island Plaza",1,0,98,4,8,,
537,Cloud Island - Starry Nightwing,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Side, Islands, Above the Candy Cloud Machine",1,1,98,4,8,,
538,City Town - Citywing,"RARITY: Common /// TIME: All /// LOCATION: Near City Center Plaza, City Critter Park",1,0,98,4,9,,
539,City Town - Colorpillar,"RARITY: Common /// TIME: All /// LOCATION: Near City Center Plaza, City Critter Park",1,0,98,4,9,,
540,City Town - Crowbert,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: City Rooftop",1,0,98,4,9,,
541,City Town - Dust Bun,"RARITY: Rare /// TIME: Day, Evening /// LOCATION: Dumpster Alley",1,0,98,4,9,,
542,City Town - Squeakle,RARITY: Common /// TIME: All /// LOCATION: Sewers,1,0,98,4,9,,
543,Seaside Resort - Citrusfin,RARITY: Common /// TIME: All /// LOCATION: Ponds,1,1,99,4,1,,
544,Seaside Resort - Coastal Clamfish,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Beaches near the Resort Gate and Chococat's Research Tent",1,1,99,4,1,,
545,Seaside Resort - Peppermint Tetra,RARITY: Common /// TIME: All /// LOCATION: Docks near Badtz-Maru and near the Resort Gate,1,1,99,4,1,,
546,Seaside Resort - Seaweed Skipper,RARITY: Common /// TIME: All /// LOCATION: Seaside Resort Shores and Hopscotch Islands,1,1,99,4,1,,
547,Seaside Resort - Steamy Sunfish,RARITY: Rare /// TIME: During Steam /// LOCATION: Near Cozy Islands bridge,1,0,99,4,1,,
548,Seaside Resort - Summer Sole,"RARITY: Uncommon /// TIME: Morning, Day /// LOCATION: Ponds",1,1,99,4,1,,
549,Seaside Resort - Tropical Sunfish,"RARITY: Uncommon /// TIME: Day, Evening /// LOCATION: Hopscotch and Moon Islands",1,1,99,4,1,,
550,Spooky Swamp - Bog Clamfish,RARITY: Uncommon /// TIME: All /// LOCATION: Pond near the Witch's Hut,1,1,99,4,2,,
551,Spooky Swamp - Midnight Pike,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Ghost Tour Ride Ponds, Rivers",1,1,99,4,2,,
552,Spooky Swamp - Quagfish,"RARITY: Common /// TIME: All /// LOCATION: Near Nature Preserve, Rivers",1,1,99,4,2,,
553,Spooky Swamp - Slimescale,"RARITY: Common /// TIME: All /// LOCATION: Outer Ponds, Eastern Shores",1,1,99,4,2,,
554,Spooky Swamp - Spirit Betta,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Ponds, River near the Graveyard",1,1,99,4,2,,
555,Spooky Swamp - Zebra Swampling,RARITY: Common /// TIME: All /// LOCATION: Near Nature Preserve,1,1,99,4,2,,
556,Rainbow Reef - Amethyst Snipe,"RARITY: Common /// TIME: All /// LOCATION: Open Water, Docks near Gemstone Mountain",1,1,99,4,3,,
557,Rainbow Reef - Briny Clamfish,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Cozy Islands, Southern Shores",1,1,99,4,3,,
558,Rainbow Reef - Electric Tang,"RARITY: Common /// TIME: Morning, Day /// LOCATION: Eastern boarder to Spooky Swamp",1,1,99,4,3,,
559,Rainbow Reef - Galaxy Grouper,"RARITY: Uncommon /// TIME: Evening, Night /// LOCATION: Boxes near Sunken Ship, Moon Island",1,1,99,4,3,,
560,Rainbow Reef - Kelpfin,"RARITY: Common /// TIME: All /// LOCATION: Above Kelp Maze, Northeast Waters",1,1,99,4,3,,
561,Rainbow Reef - Masked Wrassler,"RARITY: Common /// TIME: All /// LOCATION: North Waters, Northeast of Cozy Islands",1,1,99,4,3,,
562,Rainbow Reef - Opal Flutterfin,"RARITY: Common /// TIME: Evening, Night /// LOCATION: East of Comedy Club, Boxes between Spooky Swamp and Kelp Maze",1,1,99,4,3,,
563,Rainbow Reef - Royal Lance,RARITY: Common /// TIME: All /// LOCATION: Around Cozy Islands,1,1,99,4,3,,
564,Rainbow Reef - Ruby Dreamscale,"RARITY: Common /// TIME: All /// LOCATION: Northeast Waters, Docks near Gemstone Mountain",1,1,99,4,3,,
565,Rainbow Reef - Sailing Charmfish,"RARITY: Rare /// TIME: Night /// LOCATION: Docks near Mount Hothead, Stone Arch near Mount Hothead",1,1,99,4,3,,
566,Rainbow Reef - Sandy Puffer,"RARITY: Uncommon /// TIME: Morning, Day /// LOCATION: Hopscotch Islands, Moon Island",1,1,99,4,3,,
567,Rainbow Reef - Starry Snipe,"RARITY: Rare /// TIME: Night, During Starfall /// LOCATION: Above Kelp Maze, Near Comedy Club",1,0,99,4,3,,
